Event.ID,Disease,Serotype,Region,Subregion,Country,Admin.level.1,Locality,Latitude,Longitude,Diagnosis.source,Diagnosis.status,Animal.type,Species,Observation.date..dd.mm.yyyy.,Report.date..dd.mm.yyyy.,Humans.affected,Human.deaths
151875,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Viet Nam,Ca Mau,An Xuyen,9.231,105.185,National authorities,Confirmed,Domestic,Muscovy Ducks,04/02/2010,05/02/2010,,
153523,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Barat,MAJASIH,-6.45005,108.3425,National authorities,Confirmed,Domestic,Chicken,03/02/2010,04/02/2010,,
151857,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Menia,Shalkam village,28.55,30.709,National authorities,Confirmed,Domestic,Duck,02/02/2010,03/02/2010,,
153521,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Daerah Istimewa Yogyakarta,GERBOSARI,-7.672066,110.1693,National authorities,Confirmed,Domestic,Chicken,02/02/2010,04/02/2010,,
152761,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,MERGOSARI,-7.405989,109.823672,National authorities,Confirmed,Domestic,Chicken,29/01/2010,30/01/2010,,
153479,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Barat,NYALINDUNG,-6.796533,107.930633,National authorities,Confirmed,Domestic,Chicken,29/01/2010,01/02/2010,,
151613,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Shrkia,Kafr Ibrahim Village,30.449,31.581,National authorities,Confirmed,Domestic,Chicken,26/01/2010,27/01/2010,,
151835,Influenza - Avian,H5N1 HPAI,Asia,Southern Asia,Nepal,Western,Pokhara  Gharipatan Village  Karski District,28.197,83.982,FAO Field Officer,Confirmed,Domestic,Duck,26/01/2010,30/01/2010,,
151610,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Beni Suef,Bani Hany village,29.158,30.919,National authorities,Confirmed,Domestic,Chicken,24/01/2010,25/01/2010,,
151491,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Gharbia,Elmahala Elkobra (city) village,31.033,31.083,National authorities,Confirmed,Domestic,Chicken,15/01/2010,15/01/2010,,
151291,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Dakahlia,Abo Daoud village,30.91278,31.57611,National authorities,Confirmed,Domestic,Unspecified Bird,07/01/2010,07/01/2010,,
152600,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Sumatera Barat,BUKIT KANDUANG,-0.588229,100.609062,National authorities,Confirmed,Domestic,Unspecified Bird,01/01/2010,05/01/2010,,
152160,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Barat,WARINGIN,-6.739,108.295,FAO officer,Confirmed,Domestic,Chicken,28/12/2009,31/12/2009,,
152241,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,BANTARSARI,-7.577,108.866,FAO officer,Confirmed,Domestic,Chicken,11/12/2009,12/12/2009,,
152163,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Barat,PAGERAGEUNG,-7.12,108.167,FAO officer,Confirmed,Domestic,Chicken,06/12/2009,09/12/2009,,
146322,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Fayoum,Ahrit  (Village),29.279,30.731,National authorities,Confirmed,Domestic,Chicken,23/11/2009,24/11/2009,,
134337,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Menoufia,Zawyet Razin,30.417,30.85,National authorities,Confirmed,Domestic,Unspecified Bird,29/10/2009,30/10/2009,,
133612,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Port Said,Ezbet Om Khalaf,31.136,32.425,National authorities,Confirmed,Domestic,Duck,15/09/2009,18/09/2009,,
133285,Influenza - Avian,HPAI,Asia,Southern Asia,Bangladesh,Rajshahi,Shahjahangpur,24.7576,89.39616,National authorities,Denied,Domestic,Chicken,28/08/2009,02/09/2009,,
133290,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Behera,Meniet Bani moussa,31.03889,30.50111,National authorities,Confirmed,Domestic,Unspecified Bird,28/08/2009,30/08/2009,,
134106,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Banten,NEROKTOG,-6.217,106.689,National authorities,Confirmed,Domestic,Chicken,27/08/2009,01/09/2009,,
133485,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Barat,BATUSUMUR,-7.41,108.316,National authorities,Confirmed,Domestic,Chicken,10/08/2009,10/08/2009,,
133541,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Sulawesi Selatan,SUDIANG RAYA,-5.09,119.509,National authorities,Confirmed,Domestic,Chicken,09/08/2009,09/08/2009,,
133254,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Kalyoubia,Mit elatar,30.44,31.138,National authorities,Confirmed,Domestic,Duck,05/08/2009,06/08/2009,,
133245,Influenza - Avian,H5N1 HPAI,Asia,Eastern Asia,Mongolia,Arxangai,Doroo nuur,49.0213,101.1138,National authorities,Confirmed,Wild,Crow,01/08/2009,10/08/2009,,
133124,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Sumatera Barat,PATU PAYUANG,-0.239122,100.75158,National authorities,Confirmed,Domestic,Chicken,20/06/2009,22/06/2009,,
133199,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Daerah Istimewa Yogyakarta,TIRTONIRMOLO,-7.834083,110.345468,National authorities,Confirmed,Domestic,Duck,20/06/2009,22/06/2009,,
133152,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,KAUMAN,-6.902609,109.597461,National authorities,Confirmed,Domestic,Chicken,12/06/2009,13/06/2009,,
133188,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Timur,MENDOLO KIDUL,-8.137148,111.04483,National authorities,Confirmed,Domestic,Chicken,11/06/2009,12/06/2009,,
133028,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Barat,LENGKONGKULON,-6.776917,108.387814,National authorities,Confirmed,Domestic,Chicken,02/06/2009,05/06/2009,,
133063,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Barat,KONDANGJAYA,-6.314323,107.347096,National authorities,Confirmed,Domestic,Chicken,01/06/2009,03/06/2009,,
133083,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Lampung,BALAM JAYA,-4.40685,105.168162,National authorities,Confirmed,Domestic,Chicken,30/05/2009,04/06/2009,,
132627,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Banten,CIPONDOH,-6.203011,106.678089,National authorities,Confirmed,Domestic,Chicken,25/05/2009,27/05/2009,,
132400,Influenza - Avian,H5N1 HPAI,Asia,Southern Asia,Bangladesh,Chittagong,Kosha khali poultry complex  42/1 South Rajashan  Savar,21.484252,92.085211,National authorities,Confirmed,Domestic,Chicken,09/05/2009,17/06/2009,,
132637,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Bali,BLAHKIUH,-8.518957,115.202643,National authorities,Confirmed,Domestic,Chicken,08/05/2009,15/05/2009,,
132705,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,PEGANJARAN,-6.784761,110.846489,National authorities,Confirmed,Domestic,Chicken,08/05/2009,09/05/2009,,
206501,Influenza - Avian,H9N2 LPAI,Asia,Eastern Asia,Republic of Korea,Seoul,Seoul,37.55449,126.95169,Publications,Confirmed,Domestic,Chicken,28/04/2009,28/04/2009,,
168758,Influenza - Avian,H7N6 LPAI,Asia,Eastern Asia,Japan,Aiti,Toyohashi City,34.689,137.4086,OIE,Confirmed,Domestic,Quail,26/03/2009,31/03/2009,,
131369,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Luxor,Luxor,25.671028,32.706583,National authorities,Confirmed,Domestic,Chicken,24/03/2009,07/04/2009,,
132302,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,MONDOTEKO,-6.736212,111.35384,National authorities,Confirmed,Domestic,Chicken,16/03/2009,17/03/2009,,
132323,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,KUMPULREJO,-7.357154,110.484366,National authorities,Confirmed,Domestic,Chicken,13/03/2009,14/03/2009,,
134008,Influenza - Avian,H5N1 HPAI,Asia,Southern Asia,Bangladesh,Chittagong,Moish Karan,22.532927,91.909205,National authorities,Confirmed,Domestic,Unspecified Bird,11/03/2009,13/04/2009,,
132381,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Sulawesi Selatan,LAPADDE,-3.988983,119.658803,National authorities,Confirmed,Domestic,Chicken,10/03/2009,10/03/2009,,
132310,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,KRANDON LOR,-7.343065,110.569084,National authorities,Confirmed,Domestic,Chicken,06/03/2009,06/03/2009,,
132358,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Sulawesi Barat,KAREMA,-2.68735,118.8758,National authorities,Confirmed,Domestic,Chicken,06/03/2009,18/03/2009,,
132260,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,TALANG,-7.761531,110.682816,National authorities,Confirmed,Domestic,Chicken,05/03/2009,07/03/2009,,
132327,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Timur,PAGER UKIR,-7.837382,111.313441,National authorities,Confirmed,Domestic,Chicken,02/03/2009,02/03/2009,,
130729,Influenza - Avian,HPAI,Asia,Southern Asia,Nepal,Eastern,Biratnagar,26.4833333,87.2833333,FAO Field Officer,Denied,Domestic,Chicken,28/02/2009,28/02/2009,,
130861,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Lampung,Waluyojati,-5.367963,104.963568,National authorities,Confirmed,Domestic,Unspecified Bird,20/02/2009,26/02/2009,,
133999,Influenza - Avian,H5N1 HPAI,Asia,Southern Asia,Bangladesh,Dhaka,Backyard,23.793808,90.360621,National authorities,Confirmed,Domestic,Unspecified Bird,16/02/2009,26/02/2009,,
130943,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Timur,Sukorejo,-7.11692,112.399178,National authorities,Confirmed,Domestic,Unspecified Bird,14/02/2009,16/02/2009,,
130963,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Timur,Pucuk,-7.09741,112.262439,National authorities,Confirmed,Domestic,Unspecified Bird,12/02/2009,13/02/2009,,
129765,Influenza - Avian,HPAI,Asia,South-Eastern Asia,Thailand,Surin,Surin,15.112958,103.6110229,FAO Field Officer,Denied,Domestic,Unspecified Bird,02/12/2008,10/12/2008,,
129620,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Lao People's Democratic Republic,Xaignabouli,Sayaboury,19.2333333,101.7333333,FAO Field Officer,Confirmed,Domestic,Unspecified Bird,21/11/2008,21/11/2008,,
128627,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Sumatera Utara,Taga Sembilan,2,99,National authorities,Confirmed,Domestic,Chicken,07/08/2008,12/08/2008,,
202676,Influenza - Avian,H9N2 LPAI,Asia,Southern Asia,Iran  (Islamic Republic of),Khorasan,Khorasan,34.40002,58.42474,International reference laboratory,Confirmed,Domestic,Chicken,27/07/2008,27/07/2008,,
127859,Influenza - Avian,H5N1 HPAI,Asia,Eastern Asia,Republic of Korea,Seoul,Seoul,37.5663889,126.9997222,National authorities,Confirmed,Domestic,Unspecified Bird,06/05/2008,06/05/2008,,
127830,Influenza - Avian,H5N1 HPAI,Asia,Eastern Asia,Japan,Akita,Kosaka Town (OIE),40.1039,140.4549,OIE,Confirmed,Wild,Swan,21/04/2008,28/04/2008,,
127717,Influenza - Avian,H5N1 HPAI,Asia,Eastern Asia,Republic of Korea,Chollabuk-do,Yongji-myun 2,35.510755,126.592816,OIE,Confirmed,Domestic,Chicken,09/04/2008,10/04/2008,,
146917,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Viet Nam,Tuyen Quang,Van Phu,21.605374,105.293652,National authorities,Confirmed,Domestic,Duck,25/02/2008,25/02/2008,,
127599,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Switzerland,Luzern,Oberkirch,47.15,8.1166667,OIE,Confirmed,Wild,Cormorant,22/02/2008,28/03/2008,,
127190,Influenza - Avian,HPAI,Asia,South-Eastern Asia,Myanmar,Shan (N),Pang Yang township,23.23333,98.36667,FAO officer,Denied,Domestic,Unspecified Bird,01/02/2008,14/02/2008,,
127072,Influenza - Avian,H5N1 HPAI,Asia,Southern Asia,India,West Bengal,Siuri,23.9166667,87.5333333,National authorities,Confirmed,Domestic,Chicken,30/01/2008,30/01/2008,,
126994,Influenza - Avian,H5N1 HPAI,Asia,Western Asia,Turkey,Batman,Batman,37.86667,41.11667,National authorities,Denied,Wild,Unspecified Bird,28/01/2008,28/01/2008,,
127052,Influenza - Avian,H5N1 HPAI,Asia,Southern Asia,Pakistan,Sindh,Karachi,24.8666667,67.05,National authorities,Confirmed,Domestic,Chicken,28/01/2008,04/02/2008,,
127034,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Thailand,Kalasin,Kansin,16.501943,103.633005,National authorities,Denied,Domestic,Chicken,25/01/2008,25/01/2008,,
133776,Influenza - Avian,H5N1 HPAI,Asia,Southern Asia,Bangladesh,Barisal,Ward-3,22.134352,90.111121,National authorities,Confirmed,Domestic,Unspecified Bird,18/01/2008,16/03/2008,,
146918,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Viet Nam,Tuyen Quang,Khang Nhat,21.659053,105.445946,National authorities,Confirmed,Domestic,Chicken,01/01/2008,01/01/2008,,
160035,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Kafr El-Shikh,Al Bakhanes,31.1619,30.9823,OIE,Confirmed,Domestic,Unspecified Bird,24/07/2007,03/12/2007,,
123833,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Sachsen,Frohburg,51.04972,12.55,International reference laboratory,Confirmed,Wild,Unspecified Bird,06/07/2007,06/07/2007,,
146784,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Viet Nam,Thai Binh,Nam Hung,20.316088,106.561923,National authorities,Confirmed,Domestic,Muscovy Ducks,20/06/2007,20/06/2007,,
146846,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Viet Nam,Bac Giang,Quang Chau,21.212053,106.107933,National authorities,Confirmed,Domestic,Duck,20/06/2007,20/06/2007,,
146804,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Viet Nam,Thai Binh,Bac Son,20.610503,106.299146,National authorities,Confirmed,Domestic,Duck,11/06/2007,11/06/2007,,
159591,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Dakahlia,Abo Arda,31.2632,31.4167,OIE,Confirmed,Domestic,Unspecified Bird,11/05/2007,03/12/2007,,
121272,Influenza - Avian,H5N1 HPAI,Asia,Southern Asia,Pakistan,North-West Frontier,Abbottabad,34.14972,73.21667,OIE,Confirmed,Domestic,Chicken,10/04/2007,10/04/2007,,
159544,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Qena,Elokb- Nag salem,25.8867,32.8549,OIE,Confirmed,Domestic,Unspecified Bird,03/04/2007,03/12/2007,,
121117,Influenza - Avian,H5N1 HPAI,Asia,Western Asia,Kuwait,Al Ahmadi,Wafra,28.59472,47.97028,OIE,Confirmed,Domestic,Chicken,02/04/2007,02/04/2007,,
159838,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Menia,Nazlet Shadi,28.5025,30.8472,OIE,Confirmed,Domestic,Unspecified Bird,21/03/2007,03/12/2007,,
121933,Influenza - Avian,H5N1 HPAI,Asia,Southern Asia,Afghanistan,Nangarhar,Bati Kot,34.23306,70.71667,International reference laboratory,Confirmed,Domestic,Chicken,02/03/2007,02/03/2007,,
159468,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Luxor,Nagaa Hassan,25.6888,32.7053,OIE,Confirmed,Domestic,Unspecified Bird,22/02/2007,03/12/2007,,
116652,Influenza - Avian,H5N1 HPAI,Africa,Western Africa,Nigeria,Katsina,Katsina,13,7.59972,National authorities,Confirmed,Domestic,Chicken,21/02/2007,21/02/2007,,
159625,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Menoufia,Badr,30.4282,30.7651,OIE,Confirmed,Domestic,Unspecified Bird,06/02/2007,03/12/2007,,
146567,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,Vinh My B,9.28833,105.568861,National authorities,Confirmed,Domestic,Unspecified Bird,17/01/2007,17/01/2007,,
146604,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Viet Nam,Bac Lieu,Vinh Thanh,9.360466,105.493274,National authorities,Confirmed,Domestic,Duck,15/01/2007,15/01/2007,,
146658,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Viet Nam,Kien Giang,Vinh Tuy,9.626635,105.361756,National authorities,Confirmed,Domestic,Duck,06/01/2007,06/01/2007,,
159823,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Alexandria,El Mandara Quebly,31.2777,30.0363,OIE,Confirmed,Domestic,Unspecified Bird,05/01/2007,03/12/2007,,
114515,Influenza - Avian,H5N1 HPAI,Asia,Eastern Asia,Hong Kong  SAR,Administrative unit not available,Leighton road (Causeway bay),22.27583,114.18222,National authorities,Confirmed,Wild,Unspecified Bird,03/01/2007,03/01/2007,,
146535,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Viet Nam,Ca Mau,Phong Dien,9.017418,104.866398,National authorities,Confirmed,Domestic,Muscovy Ducks,31/12/2006,31/12/2006,,
146543,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Viet Nam,Ca Mau,Khanh Hung,9.11198,104.890706,National authorities,Confirmed,Domestic,Unspecified Bird,11/12/2006,11/12/2006,,
202497,Influenza - Avian,H9N2 LPAI,Asia,Southern Asia,Bangladesh,Dhaka,Dhaka,24.143979,90.406929,International reference laboratory,Confirmed,Domestic,Chicken,01/09/2006,01/09/2006,,
113397,Influenza - Avian,H5N1 LPAI,Americas,Northern America,United States of America,Ohio,Crawford County,41.43,-81.43,International reference laboratory,Confirmed,Wild,Mallard,28/08/2006,27/09/2006,,
168772,Influenza - Avian,H5N2 HPAI,Africa,Southern Africa,South Africa,Western Cape,Kruisriver,-33.4308,21.8911,OIE,Confirmed,Domestic,Ostrich,19/06/2006,21/09/2006,,
111274,Influenza - Avian,H5N1 HPAI,Africa,Western Africa,Nigeria,Lagos,Logos,6.45306,3.39583,National authorities,Confirmed,Domestic,Chicken,12/06/2006,12/06/2006,,
110964,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Romania,Prahova,Ploesti,44.95,26.01667,National authorities,Confirmed,Domestic,Chicken,30/05/2006,01/06/2006,,
110573,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Romania,Bacau,Gutinasi,46.2,26.81667,National authorities,Confirmed,Domestic,Chicken,24/05/2006,26/05/2006,,
110605,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Romania,Vrancea,Jaristea,45.78306,27.06667,National authorities,Confirmed,Domestic,Chicken,23/05/2006,29/05/2006,,
110095,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Romania,Prahova,Ploesti,44.95,26.01667,National authorities,Confirmed,Domestic,Chicken,21/05/2006,21/05/2006,,
110408,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Romania,Prahova,Prahova  Judetul,45.16667,26,National authorities,Confirmed,Domestic,Chicken,19/05/2006,21/05/2006,,
112253,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Sudan,Khartoum,Behri,15.6,32.56667,National authorities,Confirmed,Domestic,Chicken,19/05/2006,19/05/2006,,
112255,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Sudan,Khartoum,Behri,15.6,32.56667,National authorities,Confirmed,Domestic,Chicken,19/05/2006,19/05/2006,,
109649,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Romania,Brasov,Codlea,45.7,25.45,National authorities,Confirmed,Domestic,Chicken,15/05/2006,18/05/2006,,
109693,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Romania,Vrancea,Panciu,45.89972,27.08306,National authorities,Confirmed,Domestic,Chicken,15/05/2006,17/05/2006,,
202342,Influenza - Avian,H9N2 LPAI,Asia,Southern Asia,Pakistan,North-West Frontier,Peshawar,33.985,71.55795,International reference laboratory,Confirmed,Domestic,Chicken,02/05/2006,02/05/2006,,
112153,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Sudan,Khartoum,Behri,15.6,32.56667,National authorities,Confirmed,Domestic,Chicken,22/04/2006,22/04/2006,,
112371,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Sudan,Khartoum,Sharg al Neel,15.58194,32.60333,National authorities,Confirmed,Domestic,Chicken,22/04/2006,22/04/2006,,
112113,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Sudan,Khartoum,Behri,15.6,32.56667,National authorities,Confirmed,Domestic,Chicken,21/04/2006,21/04/2006,,
159890,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Alexandria,Alexandria,30.7371,29.7854,OIE,Confirmed,Domestic,Unspecified Bird,19/04/2006,03/12/2007,,
159774,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Cairo,Helwan,29.8877,31.296,OIE,Confirmed,Domestic,Unspecified Bird,31/03/2006,03/12/2007,,
159732,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Shrkia,Fakus,30.6792,31.8269,OIE,Confirmed,Domestic,Unspecified Bird,27/03/2006,03/12/2007,,
159662,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Menoufia,Qewisna,30.5084,31.129,OIE,Confirmed,Domestic,Unspecified Bird,26/03/2006,03/12/2007,,
108191,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Storstroem,Falster,54.79972,11.96667,National authorities,Confirmed,Wild,Duck,25/03/2006,27/03/2006,,
159713,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Giza,Giza,30.0807,30.9726,OIE,Confirmed,Domestic,Unspecified Bird,25/03/2006,03/12/2007,,
159372,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Shrkia,Setet Abo Al Houl,30.9157,32.0537,OIE,Confirmed,Domestic,Unspecified Bird,21/03/2006,23/03/2006,,
107535,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Brandenburg,Stutzkow,53,14.18306,International reference laboratory,Confirmed,Wild,Swan,20/03/2006,20/03/2006,,
158904,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Krasnodarskiy Kray,Sovetskiy,46.51667,38.13333,National authorities,Confirmed,Wild,Unspecified Bird,20/03/2006,03/08/2006,,
159391,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Shrkia,Al Gadeda,30.4234,31.3491,OIE,Confirmed,Domestic,Unspecified Bird,20/03/2006,23/03/2006,,
159278,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Kalyoubia,Ezzebet abd al Hamid Barakat,30.2835,31.324,OIE,Confirmed,Domestic,Unspecified Bird,19/03/2006,23/03/2006,,
109363,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Myanmar,Sagaing,Shwebo District,23,95.5,OIE,Confirmed,Domestic,Chicken,17/03/2006,26/04/2006,,
